county_name,county_code,year,source_desc,short_desc,unit_desc,sector_desc,group_desc,commodity_desc,domain_desc,domaincat_desc,value,value_num,censored,ch2_tables,ch2_table_name
FAIRBANKS NORTH STAR,090,2007,CENSUS,HAYLAGE - OPERATIONS WITH AREA HARVESTED,OPERATIONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,9,9,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2012,CENSUS,HAYLAGE - OPERATIONS WITH AREA HARVESTED,OPERATIONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,14,14,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2017,CENSUS,HAYLAGE - OPERATIONS WITH AREA HARVESTED,OPERATIONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,16,16,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2022,CENSUS,HAYLAGE - OPERATIONS WITH AREA HARVESTED,OPERATIONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,20,20,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,1997,CENSUS,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,1456,1456,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2002,CENSUS,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,NA,NA,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2007,CENSUS,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,1323,1323,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2012,CENSUS,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,2963,2963,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2017,CENSUS,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,4639,4639,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2022,CENSUS,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,4246,4246,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2002,CENSUS,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",ACRES,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,1660,1660,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2007,CENSUS,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",ACRES,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,800,800,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2012,CENSUS,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",ACRES,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,1651,1651,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2017,CENSUS,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",ACRES,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,2308,2308,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2022,CENSUS,"HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",ACRES,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,4032,4032,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2002,CENSUS,"HAYLAGE, (EXCL ALFALFA) - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,12,12,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2007,CENSUS,"HAYLAGE, (EXCL ALFALFA) - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,9,9,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2012,CENSUS,"HAYLAGE, (EXCL ALFALFA) - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,14,14,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2017,CENSUS,"HAYLAGE, (EXCL ALFALFA) - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,16,16,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2022,CENSUS,"HAYLAGE, (EXCL ALFALFA) - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,20,20,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2002,CENSUS,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,NA,NA,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2007,CENSUS,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,1323,1323,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2012,CENSUS,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,2963,2963,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2017,CENSUS,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,4639,4639,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2022,CENSUS,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,4246,4246,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2002,CENSUS,"HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED",ACRES,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,NA,NA,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2007,CENSUS,"HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED",ACRES,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,NA,NA,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2012,CENSUS,"HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED",ACRES,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,NA,NA,TRUE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2022,CENSUS,"HAYLAGE, (EXCL ALFALFA), IRRIGATED - ACRES HARVESTED",ACRES,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,NA,NA,TRUE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2002,CENSUS,"HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,1,1,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2007,CENSUS,"HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,1,1,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2012,CENSUS,"HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,1,1,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2022,CENSUS,"HAYLAGE, (EXCL ALFALFA), IRRIGATED - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,1,1,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2002,CENSUS,"HAYLAGE, IRRIGATED - ACRES HARVESTED",ACRES,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,NA,NA,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2007,CENSUS,"HAYLAGE, IRRIGATED - ACRES HARVESTED",ACRES,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,NA,NA,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2012,CENSUS,"HAYLAGE, IRRIGATED - ACRES HARVESTED",ACRES,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,NA,NA,TRUE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2022,CENSUS,"HAYLAGE, IRRIGATED - ACRES HARVESTED",ACRES,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,NA,NA,TRUE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2002,CENSUS,"HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,1,1,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2007,CENSUS,"HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,1,1,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2012,CENSUS,"HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,1,1,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2022,CENSUS,"HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,FIELD CROPS,HAYLAGE,TOTAL,NOT SPECIFIED,1,1,FALSE,26,"Field Seeds, Grass Seeds, Forage, Hay, and Silage:  2022 and 2017"
FAIRBANKS NORTH STAR,090,1997,CENSUS,"FIELD CROPS, OTHER - ACRES HARVESTED",ACRES,CROPS,FIELD CROPS,"FIELD CROPS, OTHER",TOTAL,NOT SPECIFIED,NA,NA,FALSE,27,Other Crops:  2022 and 2017
FAIRBANKS NORTH STAR,090,2002,CENSUS,"FIELD CROPS, OTHER - ACRES HARVESTED",ACRES,CROPS,FIELD CROPS,"FIELD CROPS, OTHER",TOTAL,NOT SPECIFIED,NA,NA,FALSE,27,Other Crops:  2022 and 2017
FAIRBANKS NORTH STAR,090,2007,CENSUS,"FIELD CROPS, OTHER - ACRES HARVESTED",ACRES,CROPS,FIELD CROPS,"FIELD CROPS, OTHER",TOTAL,NOT SPECIFIED,NA,NA,FALSE,27,Other Crops:  2022 and 2017
FAIRBANKS NORTH STAR,090,1997,CENSUS,"FIELD CROPS, OTHER - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,FIELD CROPS,"FIELD CROPS, OTHER",TOTAL,NOT SPECIFIED,2,2,FALSE,27,Other Crops:  2022 and 2017
FAIRBANKS NORTH STAR,090,2002,CENSUS,"FIELD CROPS, OTHER - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,FIELD CROPS,"FIELD CROPS, OTHER",TOTAL,NOT SPECIFIED,1,1,FALSE,27,Other Crops:  2022 and 2017
FAIRBANKS NORTH STAR,090,2007,CENSUS,"FIELD CROPS, OTHER - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,FIELD CROPS,"FIELD CROPS, OTHER",TOTAL,NOT SPECIFIED,1,1,FALSE,27,Other Crops:  2022 and 2017
FAIRBANKS NORTH STAR,090,1997,CENSUS,"FIELD CROPS, OTHER, IRRIGATED - ACRES HARVESTED",ACRES,CROPS,FIELD CROPS,"FIELD CROPS, OTHER",TOTAL,NOT SPECIFIED,NA,NA,FALSE,27,Other Crops:  2022 and 2017
FAIRBANKS NORTH STAR,090,1997,CENSUS,"FIELD CROPS, OTHER, IRRIGATED - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,FIELD CROPS,"FIELD CROPS, OTHER",TOTAL,NOT SPECIFIED,1,1,FALSE,27,Other Crops:  2022 and 2017
FAIRBANKS NORTH STAR,090,1997,CENSUS,"VEGETABLE TOTALS, IN THE OPEN - ACRES IN PRODUCTION",ACRES,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,40,40,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2002,CENSUS,"VEGETABLE TOTALS, IN THE OPEN - ACRES IN PRODUCTION",ACRES,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,39,39,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2007,CENSUS,"VEGETABLE TOTALS, IN THE OPEN - ACRES IN PRODUCTION",ACRES,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,340,340,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2012,CENSUS,"VEGETABLE TOTALS, IN THE OPEN - ACRES IN PRODUCTION",ACRES,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,259,259,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2017,CENSUS,"VEGETABLE TOTALS, IN THE OPEN - ACRES IN PRODUCTION",ACRES,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,224,224,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2022,CENSUS,"VEGETABLE TOTALS, IN THE OPEN - ACRES IN PRODUCTION",ACRES,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,144,144,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,1997,CENSUS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA IN PRODUCTION",OPERATIONS,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,14,14,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2002,CENSUS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA IN PRODUCTION",OPERATIONS,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,20,20,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2007,CENSUS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA IN PRODUCTION",OPERATIONS,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,36,36,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2012,CENSUS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA IN PRODUCTION",OPERATIONS,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,45,45,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2017,CENSUS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA IN PRODUCTION",OPERATIONS,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,80,80,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2022,CENSUS,"VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA IN PRODUCTION",OPERATIONS,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,76,76,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,1997,CENSUS,"VEGETABLE TOTALS, IN THE OPEN, IRRIGATED - ACRES IN PRODUCTION",ACRES,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,35,35,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2002,CENSUS,"VEGETABLE TOTALS, IN THE OPEN, IRRIGATED - ACRES IN PRODUCTION",ACRES,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,NA,NA,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2007,CENSUS,"VEGETABLE TOTALS, IN THE OPEN, IRRIGATED - ACRES IN PRODUCTION",ACRES,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,NA,NA,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2012,CENSUS,"VEGETABLE TOTALS, IN THE OPEN, IRRIGATED - ACRES IN PRODUCTION",ACRES,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,178,178,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2017,CENSUS,"VEGETABLE TOTALS, IN THE OPEN, IRRIGATED - ACRES IN PRODUCTION",ACRES,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,144,144,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2022,CENSUS,"VEGETABLE TOTALS, IN THE OPEN, IRRIGATED - ACRES IN PRODUCTION",ACRES,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,93,93,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,1997,CENSUS,"VEGETABLE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION",OPERATIONS,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,12,12,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2002,CENSUS,"VEGETABLE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION",OPERATIONS,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,10,10,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2007,CENSUS,"VEGETABLE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION",OPERATIONS,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,11,11,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2012,CENSUS,"VEGETABLE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION",OPERATIONS,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,21,21,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2017,CENSUS,"VEGETABLE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION",OPERATIONS,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,39,39,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2022,CENSUS,"VEGETABLE TOTALS, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA IN PRODUCTION",OPERATIONS,CROPS,VEGETABLES,VEGETABLE TOTALS,TOTAL,NOT SPECIFIED,34,34,FALSE,28,Land Used For Vegetables and Vegetables Harvested for Sale:  2022 and 2017
FAIRBANKS NORTH STAR,090,2022,CENSUS,ARTICHOKES - ACRES HARVESTED,ACRES,CROPS,VEGETABLES,ARTICHOKES,TOTAL,NOT SPECIFIED,NA,NA,TRUE,29,"Vegetables, Potatoes, and Melons Harvested for Sale:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2022,CENSUS,ARTICHOKES - OPERATIONS WITH AREA HARVESTED,OPERATIONS,CROPS,VEGETABLES,ARTICHOKES,TOTAL,NOT SPECIFIED,1,1,FALSE,29,"Vegetables, Potatoes, and Melons Harvested for Sale:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2022,CENSUS,"ARTICHOKES, FRESH MARKET - ACRES HARVESTED",ACRES,CROPS,VEGETABLES,ARTICHOKES,TOTAL,NOT SPECIFIED,NA,NA,TRUE,29,"Vegetables, Potatoes, and Melons Harvested for Sale:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2022,CENSUS,"ARTICHOKES, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",OPERATIONS,CROPS,VEGETABLES,ARTICHOKES,TOTAL,NOT SPECIFIED,1,1,FALSE,29,"Vegetables, Potatoes, and Melons Harvested for Sale:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2002,CENSUS,ASPARAGUS - ACRES HARVESTED,ACRES,CROPS,VEGETABLES,ASPARAGUS,TOTAL,NOT SPECIFIED,NA,NA,FALSE,29,"Vegetables, Potatoes, and Melons Harvested for Sale:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2007,CENSUS,ASPARAGUS - ACRES HARVESTED,ACRES,CROPS,VEGETABLES,ASPARAGUS,TOTAL,NOT SPECIFIED,NA,NA,FALSE,29,"Vegetables, Potatoes, and Melons Harvested for Sale:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2017,CENSUS,ASPARAGUS - ACRES HARVESTED,ACRES,CROPS,VEGETABLES,ASPARAGUS,TOTAL,NOT SPECIFIED,NA,NA,TRUE,29,"Vegetables, Potatoes, and Melons Harvested for Sale:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2022,CENSUS,ASPARAGUS - ACRES HARVESTED,ACRES,CROPS,VEGETABLES,ASPARAGUS,TOTAL,NOT SPECIFIED,3,3,FALSE,29,"Vegetables, Potatoes, and Melons Harvested for Sale:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2002,CENSUS,ASPARAGUS - OPERATIONS WITH AREA HARVESTED,OPERATIONS,CROPS,VEGETABLES,ASPARAGUS,TOTAL,NOT SPECIFIED,2,2,FALSE,29,"Vegetables, Potatoes, and Melons Harvested for Sale:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2007,CENSUS,ASPARAGUS - OPERATIONS WITH AREA HARVESTED,OPERATIONS,CROPS,VEGETABLES,ASPARAGUS,TOTAL,NOT SPECIFIED,2,2,FALSE,29,"Vegetables, Potatoes, and Melons Harvested for Sale:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2017,CENSUS,ASPARAGUS - OPERATIONS WITH AREA HARVESTED,OPERATIONS,CROPS,VEGETABLES,ASPARAGUS,TOTAL,NOT SPECIFIED,2,2,FALSE,29,"Vegetables, Potatoes, and Melons Harvested for Sale:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2022,CENSUS,ASPARAGUS - OPERATIONS WITH AREA HARVESTED,OPERATIONS,CROPS,VEGETABLES,ASPARAGUS,TOTAL,NOT SPECIFIED,4,4,FALSE,29,"Vegetables, Potatoes, and Melons Harvested for Sale:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2007,CENSUS,"ASPARAGUS, FRESH MARKET - ACRES HARVESTED",ACRES,CROPS,VEGETABLES,ASPARAGUS,TOTAL,NOT SPECIFIED,NA,NA,FALSE,29,"Vegetables, Potatoes, and Melons Harvested for Sale:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2017,CENSUS,"ASPARAGUS, FRESH MARKET - ACRES HARVESTED",ACRES,CROPS,VEGETABLES,ASPARAGUS,TOTAL,NOT SPECIFIED,NA,NA,TRUE,29,"Vegetables, Potatoes, and Melons Harvested for Sale:  2022 and 2017"
FAIRBANKS NORTH STAR,090,2022,CENSUS,"ASPARAGUS, FRESH MARKET - ACRES HARVESTED",ACRES,CROPS,VEGETABLES,ASPARAGUS,TOTAL,NOT SPECIFIED,3,3,FALSE,29,"Vegetables, Potatoes, and Melons Harvested for Sale:  2022 and 2017"
